0.000000	-8.098602
0.024000	14.938354
0.048000	10.742188
0.072000	-0.545502
0.096000	-4.112244
0.120000	-4.741669
0.144000	-23.16284
0.168000	-55.43136
0.192000	-53.62701
0.216000	-14.68658
0.240000	16.868591
0.264000	15.148163
0.288000	6.462097
0.312000	5.706787
0.336000	7.259369
0.360000	9.399414
0.384000	8.853912
0.408000	3.776550
0.432000	11.581421
0.456000	28.030396
0.480000	22.911072
0.504000	6.378174
0.528000	-1.720428
0.552000	13.595581
0.576000	22.323608
0.600000	-4.909515
0.624000	-22.23968
0.648000	-2.643585
0.672000	8.182526
0.696000	-1.552582
0.720000	-21.44241
0.744000	-32.31048
0.768000	-12.16888
0.792000	-4.909515
0.816000	-26.43585
0.840000	-24.29580
0.864000	5.916595
0.888000	21.022797
0.912000	12.252808
0.936000	-3.147125
0.960000	-3.398895
0.984000	15.483856
1.008000	13.637543
1.032000	-12.71438
1.056000	-18.63098
1.080000	10.154724
1.104000	40.996552
1.128000	41.164398
1.152000	17.875671
1.176000	6.755829
1.200000	16.239166
1.224000	9.483337
1.248000	-20.26748
1.272000	-29.91867
1.296000	-6.755829
1.320000	7.469177
1.344000	-7.343292
1.368000	-22.74322
1.392000	-17.49801
1.416000	-8.098602
1.440000	-9.357452
1.464000	-16.82663
1.488000	-19.00863
1.512000	-10.57434
1.536000	-0.209808
1.560000	0.587463
1.584000	0.293732
1.608000	-8.434296
1.632000	-15.06424
1.656000	-3.147125
1.680000	5.790710
1.704000	12.882233
1.728000	32.436371
1.752000	47.374725
1.776000	47.416687
1.800000	23.666382
1.824000	-8.140564
1.848000	-9.735107
1.872000	-1.007080
1.896000	-13.76342
1.920000	-11.03591
1.944000	12.001038
1.968000	10.993958
1.992000	-16.23916
2.016000	-33.56933
2.040000	-23.20480
2.064000	-3.356934
2.088000	-3.608704
2.112000	-17.74978
2.136000	-12.29476
2.160000	8.811951
2.184000	13.511658
2.208000	-0.545502
2.232000	-10.36453
2.256000	-4.154205
2.280000	12.252808
2.304000	21.400452
2.328000	10.951996
2.352000	-1.091003
2.376000	14.686584
2.400000	40.115356
2.424000	30.422211
2.448000	-2.643585
2.472000	-12.54653
2.496000	-4.909515
2.520000	-9.063721
2.544000	-23.66638
2.568000	-21.31652
2.592000	5.287170
2.616000	15.525818
2.640000	-11.20376
2.664000	-34.74426
2.688000	-14.89639
2.712000	25.722504
2.736000	22.533417
2.760000	-19.05059
2.784000	-18.58902
2.808000	19.134521
2.832000	17.623901
2.856000	-12.29476
2.880000	-10.23864
2.904000	22.994995
2.928000	34.744263
2.952000	2.895355
2.976000	-22.07183
3.000000	0.335693
3.024000	31.681061
3.048000	33.527374
3.072000	11.287689
3.096000	-10.78414
3.120000	-12.63046
3.144000	-18.79882
3.168000	-35.54153
3.192000	-27.14920
3.216000	-6.587982
3.240000	-1.888275
3.264000	-2.811432
3.288000	-0.083923
3.312000	3.776550
3.336000	4.028320
3.360000	-2.140045
3.384000	-12.12692
3.408000	-22.91107
3.432000	-14.05715
3.456000	14.476776
3.480000	16.448975
3.504000	-5.455017
3.528000	-4.657745
3.552000	15.274048
3.576000	23.456573
3.600000	13.427734
3.624000	-2.769470
3.648000	-5.161285
3.672000	18.630981
3.696000	39.150238
3.720000	11.833191
3.744000	-34.03091
3.768000	-36.04507
3.792000	-8.853912
3.816000	-1.007080
3.840000	-5.790710
3.864000	4.028320
3.888000	25.093079
3.912000	28.366089
3.936000	0.000000
3.960000	-28.61785
3.984000	-20.35141
4.008000	-0.545502
4.032000	-12.50457
4.056000	-20.72906
4.080000	7.469177
4.104000	28.617859
4.128000	6.587982
4.152000	-20.89691
4.176000	-10.49041
4.200000	20.645142
4.224000	19.512177
4.248000	-11.87515
4.272000	-17.07840
4.296000	7.091522
4.320000	20.099640
4.344000	15.987396
4.368000	4.196167
4.392000	-7.846832
4.416000	-8.140564
4.440000	-3.063202
4.464000	-0.587463
4.488000	11.665344
4.512000	25.386810
4.536000	19.470215
4.560000	-6.126404
4.584000	-33.48541
4.608000	-38.18512
4.632000	-11.53945
4.656000	13.511658
4.680000	9.944916
4.704000	1.258850
4.728000	8.182526
4.752000	2.811432
4.776000	-26.51977
4.800000	-31.55517
4.824000	9.986877
4.848000	43.388367
4.872000	28.072357
4.896000	3.986359
4.920000	9.944916
4.944000	21.945953
4.968000	14.560699
4.992000	6.042480
5.016000	8.644104
5.040000	4.741669
5.064000	-9.944916
5.088000	-16.23916
5.112000	-13.80538
5.136000	-16.07132
5.160000	-9.063721
5.184000	13.847351
5.208000	12.630463
5.232000	-21.10672
5.256000	-34.32464
5.280000	-9.063721
5.304000	11.161804
5.328000	-4.238129
